review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
86a7f07c719e4e77c6cf10e10913f9cc,00d2559e61b9a0744a0552c35c5ecccb,5,,,2018-06-19 00:00:00,2018-06-21 20:51:53
fa2d523cc60173d4889520763a2e4851,001021efaa8636c29475e7734483457d,4,,super recomendo,2018-03-09 00:00:00,2018-03-13 14:04:38
7e608ff3d5e09e4b8f3af38e0073fdda,0108c64ec135e4a7a75e9b5102af9bfa,4,,,2018-02-23 00:00:00,2018-02-23 23:49:26
cca0db795bf22a3a505e44024fcf0b8e,00229e4e43f7a7e0b9dd819ad43268d3,5,,,2018-04-06 00:00:00,2018-04-10 00:22:02
b86a403531959a305dc40a2c703fb26a,00c842d0ae6462afc1d38fc055b02c75,5,,,2017-11-22 00:00:00,2017-11-22 19:00:38
a2937161bd6607b827771b6e47e9156e,00cee8a4dbb042385cbbd84699e78b2e,5,Sim recomendo a loja,recebi o produto intacto,2018-07-26 00:00:00,2018-07-26 22:18:08
d3cb6027d7cd65b0e50848fecb79b9a8,00ab1aba567dfebdc39caa4e7ca2f1b2,5,,,2017-09-13 00:00:00,2017-09-13 23:46:27
d10c5f0e60868ac9f491f8ff0f2cf2bb,010ab3b1993057e91f825c672375a66d,5,,Tudo como esperado. Excelente.,2017-03-03 00:00:00,2017-03-04 10:02:11
393c7f570fda1569eaa70092f81e6dae,014e7d12255fc66b5ea5e6c93eb4be7b,4,,ENTREGUE CONFORME PROMETIDO,2018-02-17 00:00:00,2018-02-20 01:44:16
c8d9607a0b1ae27f7986d47d77195c91,0123098b96f3d4014545642be53d891c,5,,"Apenas havia lido na descrição que o produto vinha com vidro e não veio, ma é lindo de qualquer forma.",2017-08-30 00:00:00,2017-08-31 11:16:55
f36407e207d5b9317bf8d3703b5b022d,00b5e1c770b1868ec1b6b726be3aa9b9,5,,,2018-01-12 00:00:00,2018-01-12 15:44:43
9d0d66c4e6d4637345b7ee245912fa65,011724d1afbd91844302627f79a66800,5,,,2018-08-16 00:00:00,2018-08-17 03:10:38
e8ba5ec028ada1f73891685551e78b7f,00471463a6106056c1a2a809f70de640,5,,,2017-10-13 00:00:00,2017-10-19 14:10:40
11add646b6f7db813519cc630785d759,01380d0df5b7dc8bd13f2266a57bd42c,5,,,2017-04-22 00:00:00,2017-04-24 21:33:35
eba375fa5fe6f3dc7ca2aa6682b46170,0025c5d1a8ca53a240ec2634bb4492ea,5,sensacional,"ótimo produto, bom acabamento. Para quem está começando nesse estudo sobre o universo, principalmente estudantes é uma ótima ferramenta. Tenho feito vários estudos com o auxilio do telescópio.",2018-08-01 00:00:00,2018-08-03 15:21:12
9e380c1a77fe6f9e171948a5dbdb40e4,008990da719764fb392914d8ab53ad04,5,,,2018-06-06 00:00:00,2018-06-06 19:13:08
f2ef4bab77b6670b5862b064ae04668d,00a870c6c06346e85335524935c600c0,4,,,2018-05-17 00:00:00,2018-05-21 00:22:10
64d1910e671c970d0d25718a85f397d5,010b143d83a59b355cd5a75c0f0fd785,5,,,2017-09-19 00:00:00,2017-09-19 21:09:20
236ccf78a5c4c350c18fdc1ae12b0187,0009792311464db532ff765bf7b182ae,5,,,2018-08-23 00:00:00,2018-08-23 16:11:56
95ae5c0c6595c9f75ddc037cca0596ae,001ac194d4a326a6fa99b581e9a3d963,5,,Entregaram do prazo ,2018-07-13 00:00:00,2018-07-13 21:02:34
048baba3f11436d12b06dab572aafc21,001e7cf2ad6bef3ade12ebc56ceaf0f3,1,Pessima,O produto chegou e estragou sozinho,2018-06-05 00:00:00,2018-06-06 19:01:54
ea29724e66e4e0350e60f5fb558fcab0,0096668e5b0b8e9657a6f7209a4e58b4,4,Recomendo,O produto atendeu minhas necessidades,2018-07-21 00:00:00,2018-07-27 13:35:59
a81bddfffc8092295dd48079b2ce50f2,012248555cb0bf51df99199cef81d562,5,,,2018-02-18 00:00:00,2018-02-19 13:33:30
e2958a3020456dddc10bf8e274fd9e9d,00756576f4e494406945ac21cb82cfe0,5,,,2018-02-10 00:00:00,2018-02-10 21:02:19
54e98e7b1cba1b4845358ded6c86a2fe,008720830a8a30e39e6f22f81818a141,5,,,2017-08-19 00:00:00,2017-08-19 18:31:54
e19f31db602ae8378c04a6d0608aa476,00d03eb3425f41a599ae2f788e23c07f,1,,"LOJA NÃO CONFIÁVEL, MEU PRODUTO NÃO FOI ENTREGUE.",2017-03-31 00:00:00,2017-03-31 10:57:01
b7705d1881618b1682a2c5cb0e358311,014bd8ca0827935402ac39f2751b2fcd,2,,,2018-05-17 00:00:00,2018-05-21 15:30:21
0d72c69b37422ad350252a51474aaaea,01144cadcf64b6427f0a6580a3033220,3,,,2018-02-15 00:00:00,2018-02-15 20:09:25
87a89f5cf94cb9dc0f81ba2a41b547cf,00d5fac7792747fba4b528f23930bebd,5,,Obrigada ,2018-03-15 00:00:00,2018-03-15 23:44:37
67b1ab8f3ec19d5a90f153f21757d3a1,0005a1a1728c9d785b8e2b08b904576c,1,,"Na descrição do produto quando fui efetuar a compra, estava detalhado os pentes de disfarce.
Quando recebe o produto verifiquei e notei que não havia os pentes 0.5 e 1.5",2018-03-30 00:00:00,2018-04-02 00:52:01
fa2ea06b0117bc5461c5f7d963d6c614,0094bd07f49fed90209ffa62d1ef26d6,1,Não recebi o produto,Comprei o rímel tango de embalagem vermelha e recebi outro produto. Entrei em contato com a lannister solicitando informações para a troca e até agora ninguém respondeu.,2018-05-17 00:00:00,2018-05-20 09:53:10
2b334d5e20dc2c7428516d048ea22c8c,00fc308dd7f0937682698becaa9dcc45,5,,,2018-08-28 00:00:00,2018-08-28 19:59:36
87d38823c8e926b57ec61e64f5466cfd,001dbc16dc51075e987543d23a0507c7,5,,,2017-02-14 00:00:00,2017-02-20 17:07:46
87e52dee894fbd86a88ebdc7509e7a1a,00c8bfbb0a1224dcdb0180a544247159,3,Loja é ótima,"Eu comprei umas cestas de vime, comprei 6, só que veio faltando uma tampa. Então não fiquei totalmente satisfeita! Mas o produto é muito bom!",2018-05-12 00:00:00,2018-05-12 16:17:37
01206bbbfcfe2d85dc0c646a8ddb73d4,013bc77d3ca5fba084a241fdcb307393,1,,"Entrei em contato com a empresa 3 vezes e não obtive resposta em nem uma das vezes.
Uma falta de respeito com o cliente.
O prazo já venceu e meu produto não chegou.",2018-02-21 00:00:00,2018-02-21 17:39:35
73413b847f63e02bc752b364f6d05ee9,013056cfe49763c6f66bda03396c5ee3,4,,,2018-03-04 00:00:00,2018-03-05 17:02:00
775038877f3c507777081ff685e14a60,000f25f4d72195062c040b12dce9a18a,4,,,2018-03-23 00:00:00,2018-03-24 04:17:06
37b1da1f0e40121760677e6e9c7232fd,004fb5e6f90a178dc74ad2b016649249,5,,,2017-06-17 00:00:00,2017-07-10 01:20:21
890f7b5429ffba41920a0ca552372c06,010fadb12341d8253d920362fc8f7a16,4,,,2018-03-06 00:00:00,2018-03-07 11:40:09
f55e59915a07435c3615737a15470d96,0010b2e5201cc5f1ae7e9c6cc8f5bd00,5,,,2017-09-24 00:00:00,2017-09-24 18:35:01
284cb8b32e0ea2b7b5b1d1bf0c29a82d,00bbc4179554524748f77763ddd62266,4,,,2017-08-15 00:00:00,2017-08-15 20:48:05
100b6666dd31375f65f183c1e5d97ea6,00bc78808b22918a467b2fa4b8ef5d68,5,,,2017-05-03 00:00:00,2017-05-10 15:44:46
3edb05682faef2679f3614db836bda87,00c9474e0334f7a4ffc8c3a8bd21a51e,1,,,2018-05-17 00:00:00,2018-05-22 12:13:19
5fbaf2d47b555b58748f5f7b9db01a7d,00ac05fe0fc047c54418098eb64e3aaa,2,,A tinta da borda preta fica soltando na nossa mão bom que não saltar,2018-03-03 00:00:00,2018-03-03 14:24:14
1079dbb2bd2dd071f7d04a1925da6ce5,0020262c8a370bd5a174ea6a2a267321,4,,,2017-12-03 00:00:00,2017-12-03 17:06:39
857936127ee4d3b8f8f14f6feb4c6e8c,0068e836900867da359bd81db9227a33,5,,Produto muito bom e eficiente para quem gosta de andar de bike e precisa de gps.,2017-10-06 00:00:00,2017-10-07 02:34:33
ac2538373fcfab2aff0709fbc7ec69c9,0020a222f55eb79a372d0efee3cca688,5,,Muito bom recomendo,2017-08-25 00:00:00,2017-08-26 05:26:29
c82c423f93b5d4a9a2ac68c93a75fbfe,00ac2a1ec784f71feeb7ba1e5959750d,5,,"ótima qualidade,bom custo beneficio.",2018-04-18 00:00:00,2018-04-19 19:39:18
6ee4c77d523ee4a771a9515648f0fcf7,013d92e415d1de7bf3b3b706f1b6d292,5,," Minha filha adorou o relógio,muito bonito e de ótima qualidade ",2018-02-21 00:00:00,2018-02-22 02:33:23
3a0b0a0dd1ccb11582eb81e9a0c784ed,005d9a5423d47281ac463a968b3936fb,1,,Ainda não recebi todos os produtos,2017-10-28 00:00:00,2017-10-30 22:58:31
ceec8bc717c77add6657e182e9a82074,00b402e8a76d3da83714c52d3977cc2d,5,,,2018-01-20 00:00:00,2018-01-20 15:02:50
4f611351fcbae81bdd205a9d1365e6cb,00c405bd71187154a7846862f585a9d4,1,,Produto não é bom pois não faz nenhum efeito na sombrancelhas. Não recomendo,2017-11-01 00:00:00,2017-11-04 00:08:03
ec72e8db6271c9732565ac1aef57aaa3,003d804eef0e1b856881cd18e0cc0d4c,4,,,2017-12-20 00:00:00,2017-12-20 03:29:32
7b15e6ebecb0e962f69728c50d5e9a9d,0040a56893444cb56cba7cfe2225e34e,2,,,2018-02-15 00:00:00,2018-02-17 21:29:39
f9c1a71690bf7288861804ece5383ea1,00ae7a8b4936674ebb701d4a23719a79,2,Não posso avaliar ainda,Não recebi o produto ainda,2018-05-19 00:00:00,2018-05-20 18:56:33
dfe2c33bd61eb5ca78a8dea99d496357,00c47fefb9a49baec12ab3654d7f548e,4,,"É a primeira vez que faço compra pela internet, pois até então não me sentia seguro,pois alguns amigos que fizeram tiveram problemas para receber seus produtos, mas resolvi arriscar e deu certo",2018-01-17 00:00:00,2018-01-22 00:17:49
ed0405017b21b89fe55282aca123eeec,001b76dd48a5b1eee3e87778daa40df8,5,,Tudo ok e dentro do prazo,2018-04-07 00:00:00,2018-04-08 01:01:25
4b050398b4a6d5a0f6d07a905a9da3cc,00891ba5de66f55000ee358ceea9b345,5,,,2017-05-24 00:00:00,2017-05-27 12:17:05
ed7cc4092834fc4d48b7d9d125d7c657,0026a368634b6e6f34f33b1499773a30,4,,"Adoro comprar com vocês, continuem assim",2017-11-08 00:00:00,2017-11-17 10:08:24
08b2cbc291edadfc0d923145ef261a6c,00d85bfe0e28c91b69d0fe1f29255a31,5,,,2018-05-17 00:00:00,2018-05-21 22:35:41
635b498c97e573f64911343026d14018,00ab3a43bda739029ffce95d3b2fb56c,5,Otimo,Produto de excelente qualidade.,2018-08-15 00:00:00,2018-08-16 17:16:04
31a87459ff61b96aef062967d91a7aba,01336d091c57d8be1feca330c5f047bd,4,,,2017-06-28 00:00:00,2017-06-29 14:19:26
da45e8a3ee044437591258937aa4c7c4,011a56023faf5bbb9af634e20a85f7bc,5,,,2017-05-19 00:00:00,2018-04-02 16:25:35
98087172e524099025771d805ad1cdf7,003f201cdd39cdd59b6447cff2195456,1,,,2018-03-24 00:00:00,2018-03-26 00:47:18
a644f6ccdca3b26271c90b7cbcaa9ad5,010ef5b0279d7512e7343cb775e423c0,4,,,2018-04-24 00:00:00,2018-04-25 10:18:00
6d1a6be8fbfb1b9b4e0931a24cf0b914,00c9d0257381c7e9ec13b4505f25b2cf,5,,,2018-04-28 00:00:00,2018-04-29 17:29:01
8f28fc7d29a09403973697645d73b72a,00310b0c75bb13015ec4d82d341865a4,1,,,2018-08-31 00:00:00,2018-08-31 22:49:14
f811c0a2cdea796f48f9ec372b7f7631,00ab9fa91aafa3d881164b0da48999aa,4,,,2018-06-08 00:00:00,2018-06-10 14:11:55
d96dd351c4f95fa10529a6b5889199a8,0093cbf16a6afb7f0ab7cc821b6f9e92,5,,,2017-11-26 00:00:00,2017-11-26 17:41:19
1e8067a9f38deb9426d4278fa2d213d0,0019c29108428acffd089c36103c9440,5,,Produto real.,2018-03-17 00:00:00,2018-03-20 16:33:35
eec429c543da485490673b4f1bcbe011,00ff0cf5583758e6964723e42f111bf4,1,,O produto não veio,2017-05-06 00:00:00,2017-05-06 05:05:21
dce4884e6e42047bf2e0645ce93ef3a6,004fb11815bc03b01b20a614eef69d14,5,,Gostei muito,2017-12-17 00:00:00,2017-12-17 20:24:38
4bdb9e462f7bae9ae8c44d3c3199aa58,00f9b0236a85fb8a06fbd9b9c53fddd8,5,Exelente!,"Olá ,obrigado o produto chegou em perfeito estado e muito antes do prazo previsto po vcs !!
Em breve voltarei para comprar outros produtos bem interessante para minha saude!!amei as amostras.",2018-05-04 00:00:00,2018-05-04 22:31:23
c91d4ae7473872e0696bcb22a5a92df0,0039500db36d50d7d0bfaf23723550f3,5,Ótima qualidade,"Produto de ótima qualidade, sabor ótimo. Entregue antes do prazo",2018-07-22 00:00:00,2018-07-24 17:58:29
c67b0ab17e57b8d14d2ac80f69c79e2b,00e32e413e017e64ff93a9e800b8e1be,5,Parece ok,"Estou em obras e não abri os rolos para conferir, mas aparentemente está tudo certinho. ",2018-05-08 00:00:00,2018-05-14 11:17:58
b172521cef380e11b2f65ad53f2b8e4e,00b44ba3d7c4a5e9a9ebafef9150781d,5,,,2018-08-31 00:00:00,2018-09-01 18:50:50
4ee685a24f9a89ee87f9cbafba7d2671,010f223ddbec749e95ef3f5414f9c4ee,5,,,2018-06-19 00:00:00,2018-06-21 22:11:23
d52c07a72b990d85dfaf30cc90bbd053,00c00d5b36157595e21108ba1da2828f,1,,,2017-10-01 00:00:00,2017-10-01 08:54:15
b81467060b0a8b4d823bce69e3a53241,008a1b3db2a8bf63418c2cf7c7f494b1,1,,,2018-04-25 00:00:00,2018-04-25 14:37:12
17939259ccc419f355fb4a148151fb00,00d94e8901b75ee0d6ef1f87f947b666,4,,,2017-05-24 00:00:00,2017-05-26 18:54:13
04a15fdeccc0572ca4f52b16cd50408a,0011d82c4b53e22e84023405fb467e57,4,,,2018-01-27 00:00:00,2018-01-28 13:18:49
304aaea0a61ca9e8c661cc7a403be82f,006cb7cafc99b29548d4f412c7f9f493,5,,,2018-02-26 00:00:00,2018-02-26 17:00:30
670c1a2b752d88344d11f642389cc007,013aa6ba5077072401773f83f1ee6408,2,,,2018-08-16 00:00:00,2018-08-25 11:03:50
fa93424155ca9cea523dce232d9c9473,010e04b5f879320f29a9bd6ca41abc94,5,,,2018-02-24 00:00:00,2018-02-27 13:06:28
51ebb8fede4fbe6126f9f85ebdd23166,001d8f0e34a38c37f7dba2a37d4eba8b,1,,Entrega prometida 24/05/17. Dia 26/05/17 não havia recebido ainda.,2017-05-26 00:00:00,2017-05-26 20:19:13
bdca8baccdc72009bbdb5d15991d02ba,004157daafa0bc8672e01f00e4f0c04f,5,,,2017-06-03 00:00:00,2017-06-06 03:09:24
dc4fd33dbfa1282912d78063b3cd1845,00f9b6769c6648ac08bf43081d1f2b07,1,Falta de informação.,"Meu produto estava previsto para entrega em junho/18. Porém houve antecipação sem avisos do site e nem do correios. Por fim, tive q buscar meu produto, isso pq paguei o frete.",2018-05-26 00:00:00,2018-05-29 17:05:05
670f66c863916df3f7fd572af8de8c13,014ac3cfd0e55bdc2cdd12aa181b00cb,4,,,2018-08-14 00:00:00,2018-08-15 01:16:21
a5fb93d6a9e707bd84c07da74e8d79fd,000e906b789b55f64edcb1f84030f90d,3,,,2017-12-09 00:00:00,2017-12-11 09:55:13
c1739c70298dbe46e21a825af2b984f1,00404fa7a687c8c44ca69d42695aae73,5,,,2018-05-19 00:00:00,2018-05-20 12:30:40
b022e14b537e9c64b16ef6b921556944,00bd8cf08fa3998ea6ad6d16c2165822,5,,"O produto atendeu a minha expectativa e me surpreendeu com brindes, pois recebi vários chaveiros do flamengo.",2017-12-06 00:00:00,2017-12-06 16:19:53
e26900bd1096def98b829e0db23e9b3f,010c995323bc17d8156fbe2c37fed63e,5,,Produto muito bom. ,2017-04-01 00:00:00,2017-04-03 21:20:09
8c6563bdac7a42e6ea3dec7b12e8454b,009742b43f4530bc3db7f62332c50f4b,2,,,2017-11-16 00:00:00,2017-11-16 10:29:12
a07683bcf2ffbc453c87a22c974c7594,012dc9e42da722d22e32c618a2521bec,3,,,2018-04-10 00:00:00,2018-04-14 21:36:38
1c1bb10fd0a3af065ed9b379b5df14c2,00418a49a685c6bb60633291c3fab17a,1,,"O relógio, (presente do dia das crianças pra minha filha) Não funciona!!!!!",2017-10-06 00:00:00,2017-10-14 03:57:26
659998ff75745ce5b310f2fd3b0438aa,005cad6157eadc7f1f09917607f1704a,5,,,2017-05-04 00:00:00,2017-05-07 10:32:10
4ae1114d0b5853ef79ae803a9a969878,009905140e9f8cc35d5be897937381db,5,,,2018-03-29 00:00:00,2018-03-31 16:08:36
b91a12855ab89905aeabaed5a0179820,0133a47b53fee66218790a8d7dcab993,3,,,2018-05-03 00:00:00,2018-05-03 22:07:20
5138d0d5832c7432a23ec599ac311eea,00772b2af35643653f108fdac1155ee3,4,,,2017-05-07 00:00:00,2017-05-10 12:44:12
78fca20e234b689a6174a874c9353803,011e6e76dd0cd56d26b5b0cb036e80a8,5,,,2018-04-12 00:00:00,2018-04-15 11:09:23
7f8c3db58f0112378d38f6065d6c3e33,006e43460a55bc60c0a437521e426529,5,,,2017-05-20 00:00:00,2017-05-21 12:35:51
78a16db6894e8d857a4f2cdc7f4b002b,011331376a4c6cc7a9e5bc165ec169d0,5,,,2017-07-06 00:00:00,2017-07-10 13:31:33
df246bd48fbc0a0c9a7d4979c9192eec,001daeb0eddc45b999bad0801ad9d273,5,,"Produto aparentemente ótimo, chegou muito antes do prazo estipulado pelo site. Pena que comprei o produto errado ""era para ser bomba submersa com filtro"". Mas, já estou resolvendo tudo quanto a troca.",2017-06-09 00:00:00,2017-06-10 02:19:55
5367b8a398c6982079a6299dbd1634f8,0120e3dd2696a3bbb68dc2860815f7f2,5,,,2018-04-11 00:00:00,2018-05-02 23:51:48
03dabf23ac64650aa26d2b9a13e8659c,00e1bdb3f1388c8ed222597ee4fa01e7,1,,"A loja vendeu um produto falsificado. Ja fiz a solicitação de devolução do produto, porém ja faz 3 dias e não recebi o email das lannister para seguir com o processo de devolução, conforme orientado.",2017-05-25 00:00:00,2017-06-01 13:41:14
3e33eee1e8cd67541aec8fbd66a0f6d8,00275bce676303c3bfd7292aefdfa223,5,,"Muito bom, so não testei ainda o produto mas super recomendo",2017-12-05 00:00:00,2017-12-05 23:23:00
ba5e6d78da2b2c3f5127ab99abe93629,014405982914c2cde2796ddcf0b8703d,5,,,2017-08-01 00:00:00,2017-08-04 19:34:54
eb29d5dffe71f0a35ccae406b79a77dc,006dd93155bc2abd844cc5eed3a0fe7f,5,,,2017-12-08 00:00:00,2017-12-09 13:10:26
e8b089ecc2f8aa46c9893626bae20cf8,0067c6030d65af0ff98790158ddb0020,5,,,2018-05-08 00:00:00,2018-05-10 13:58:05
d6c257cefbf86db6eb2f2178ef34137f,0080eebb288dba1857ccf048dfe6bdfe,3,,"Achei o prazo bom, mas o frete o olho da cara, mas caro que o produto.",2017-08-19 00:00:00,2017-08-20 03:46:49
1a01bc45e211acf905d4450d2767533a,0070092bb6004faafa287e5fc35971e9,5,,Muito Bom ,2017-07-28 00:00:00,2017-07-31 11:10:08
3440af42822145c52b3008af14b98ea1,00a843f5a80c7aea894c558acc29f513,3,,"Não vem com nota fiscal, porquê???",2017-09-12 00:00:00,2017-09-13 18:56:08
6a3b79897eba9ff0de829eb1570b98b3,00b1861aeb89afa498404c684148a619,3,falta de mercadoria,Esclareço que a entrega veio incompleta faltando 01 capa de chuva. solicito providências.,2018-08-16 00:00:00,2018-08-16 22:33:57
41169625beb2255f7230003614931654,00c763284c0056eed753352f5559ff0a,4,****,nada a declarar por enquanto.,2018-06-14 00:00:00,2018-06-18 14:10:59
78f1659c0d892c4913d8325e5db8124f,011080783e02d05b26c8c158b3653a42,4,Super recomendo,"produto bem embalado, chegou antes do prazo e de ótima qualidade ",2018-06-23 00:00:00,2018-06-26 12:23:56
2b845f338435f1e53fb7ab3945ac9a8f,00fcf938cde49ae138942b632ed62393,5,,,2018-01-31 00:00:00,2018-01-31 23:12:57
60f8faa906165ba76059030f93a45382,00b7174ea52bb811ebe2663add51afc0,5,,,2018-05-22 00:00:00,2018-05-23 10:45:53
e92a1612d8dcd014217178bd28cc54b2,00a99c50fdff7e36262caba33821875a,5,"ótimo,super recomendo",comprometimento com o cliente,2018-08-25 00:00:00,2018-08-25 23:44:42
0dbc79e0cb36f3baf6369984bfe96c11,008819c6d5f6da6fa5cd9d50ca927cf4,3,,,2018-08-08 00:00:00,2018-08-09 14:21:40
2a79a4d7ec16eeb80e0ff177d051db34,0097f0545a302aafa32782f1734ff71c,1,,Não recebi o produto liquid koolbloom,2018-03-22 00:00:00,2018-03-22 22:43:10
43034dfac7869d277502be297f90dd4a,00fbcd8b120e5706c58b9d1a0026a7da,5,,Qualidade M.Boa,2017-12-13 00:00:00,2017-12-13 10:21:54
f0733ebeb51b637dfdc953983c867b89,000576fe39319847cbb9d288c5617fa6,5,,,2018-07-10 00:00:00,2018-07-11 20:14:25
b86bf1c2834fc2d3a3a9d8421a02f5e5,00c47cfa491ef55779ec7557673087fc,5,Bom,,2018-08-01 00:00:00,2018-08-02 13:07:42
7f45121d39a6318dff3f2fef124e542a,011af0959ebf2b09a062867811dc63b5,1,,"Qualidade ruim, produto não é original.",2017-08-10 00:00:00,2017-08-14 17:02:38
d03c7eb151e07bb78e3e45e722dbfdfa,0087889a1c836be17f58afd7f1729a4a,5,,,2017-10-25 00:00:00,2017-10-25 14:12:31
23b8b606e44be451521eb1feb02ddde9,00c81b6675ef9ecaaff5fc1d6720b96c,5,,,2017-10-31 00:00:00,2017-11-03 11:48:52
c017d2c9348d835c376bad0235121be3,00cf2b04c59f0ecaf822bf3f334d5c3b,5,,,2018-04-10 00:00:00,2018-04-11 17:54:19
bd92ea530e08d53c5734a82794d8cccf,0110688c40ff035d672af3aac1f38f10,5,,,2018-02-28 00:00:00,2018-03-03 02:57:48
d223527addf6e17b6978d2e9b982d26f,01094e169d4b14edaf6954eeddb83633,5,,Perfeito ,2017-10-18 00:00:00,2017-10-20 23:41:34
2396f8708225f1ceffd67a446506b7b7,010b0f6bd323a9effd095a743e660f26,5,,,2017-07-27 00:00:00,2017-07-28 11:23:15
ed469dda40b1b7f0660b24aa1b043b57,003324c70b19a16798817b2b3640e721,1,,Comprei duas mochilas e recebi somente um produto é o valor vocês estão cobrando de dois produtos queto devolução do produto é meu ressarcimento,2017-05-31 00:00:00,2017-05-31 23:23:57
56a66e5eff96727ef69bca9b6981a456,006cba07f62f921fe4f58365bde2b2eb,5,,,2017-08-19 00:00:00,2017-08-21 23:27:41
dd0d1186cc7024a85569dc1d0532170c,010078e0913f48d014483bd856c01ca1,5,,,2017-12-06 00:00:00,2017-12-17 20:33:03
e62d0505fa09b0487a3283858ca371d0,011b142c9e082a5c1d10e0a88cd9c8e8,5,,,2018-04-15 00:00:00,2018-04-16 00:10:09
563597ee6b83dc2d0f578dfe5d369691,01006620eb4732deec44be4b0d9e33cd,5,,,2017-10-25 00:00:00,2017-10-25 17:50:20
43b2abbf084e042e6b3300fb26d0e27a,012d8cbea490e6102cee6a2088aaa785,4,,,2017-11-04 00:00:00,2017-11-04 23:24:50
2fbe086269247cee60d600c3af62f3e6,0049edf42837aa808e03552a62bd2158,1,,"Não recebi nada, não entraram em contato. Ninguém liga pra informar o que aconteceu.",2018-01-31 00:00:00,2018-02-01 01:45:26
d874a05c451f738a2bb13bb6406838f9,00ef7ed06a55243f3e6a9d373a89eb14,4,,,2018-02-16 00:00:00,2018-02-16 21:57:33
8b2fd2ae7be2324182a00e793df5b763,007ff0b0f79be782f633fc3b18cbe337,5,,10!,2018-02-15 00:00:00,2018-02-17 16:15:25
51b9dbf716a55ac964f4790c50fe7c41,0108fba93678555ad1cec9c267848187,5,,,2017-06-08 00:00:00,2017-06-08 22:15:37
0381de7572d99d75230ce91207807265,00054e8431b9d7675808bcb819fb4a32,4,,,2017-12-19 00:00:00,2017-12-29 02:40:12
910aa79b48597f41313a6f1b8d9fd0df,00584d79015452d19fd3d044ba3abdc0,5,,Muito bom,2017-07-27 00:00:00,2017-07-28 09:32:38
2d64217e625fe64d991bc1493f831067,00faa6afcde74aaa630e1d2fda2bb0f7,5,,,2018-08-11 00:00:00,2018-08-11 19:44:16
ec85afe4334a7cb804a82f6ae8bc855a,012f2c4ca09b101a73e18957c3294cd6,5,,,2017-05-16 00:00:00,2017-05-17 10:27:53
5595c192e3c1566ab4e7a2748b8ed297,00063b381e2406b52ad429470734ebd5,5,,"Fiquei um pouco triste, achei que a cor do coração seria verde, conforme a foto..... Mas depois que recebi o coração cor de rosa que fui ver que são imagens ilustrativas...... 😥",2018-08-08 00:00:00,2018-08-09 00:12:30
4ad57fe88212366516a1a89ac0afe3e1,0132451f29a10b66a5cf1bacc85f9afe,5,,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",2017-11-18 00:00:00,2017-11-20 10:22:14
e79b1300216401c0212ab9b5a66372ff,00119ff934e539cf26f92b9ef0cdfed8,5,,"Recebi o long 10 dias após a compra, e chegou em perfeito estado. A ilustração é idêntica à imagem do site. O material é de ótima qualidade e o tamanho é perfeito. Recomendo ! ",2017-08-17 00:00:00,2017-08-18 00:24:35
7a0ee94e699a7dcd25b2e982c92bc16b,011fcb4fabb3e142579ad63472b11227,2,,"Dor de cabeça para pegar o produto.pos a transportadora repassou para os Correios .e não tenho o protocolo dos correios para saber aond e estar.em que local eu teria de retirar

",2018-03-09 00:00:00,2018-03-12 17:37:40
385c2a4c48e606d333374a2a33e088db,00c4f17dcb94448f27a2cbaa83f10a4b,5,,,2018-06-13 00:00:00,2018-06-14 01:46:36
3485c887ab8a5fd6b1c10bec15622741,0068fb0e223115e911d362627e8b8800,5,,,2018-07-26 00:00:00,2018-07-27 00:32:52
528ebb404403d66270c412a257cebbb2,011b8dd4f8c36fd4fcf50643ce91d58a,5,,,2017-08-05 00:00:00,2017-08-07 13:39:06
28e20f3ef22e8795ea14e65f54e087a3,00169e31ef4b29deaae414f9a5e95929,1,,Entrega muito demorada. Ainda não recebi o produto,2018-01-24 00:00:00,2018-01-24 23:36:29
7f6fef0de2a2d006bff1eb494112b1b8,0035e6b7ade84b3f5b86bd49814793df,5,,,2018-02-27 00:00:00,2018-02-28 02:29:23
00800678dcf28b0ea0caef2147b6945d,000aed2e25dbad2f9ddb70584c5a2ded,1,produto não entregue,"Mudo minha opinião assim que receber o produto.
Consta no site que o produto foi entregue, mas não recebi.",2018-05-19 00:00:00,2018-05-22 10:52:24
212d807650bd7e83391b7908b3cfa2b4,00685d31ae12e47470ba5c18ba74f22c,1,,,2017-09-28 00:00:00,2017-09-28 04:05:37
143f6db7fc05f38965da560ef1c44ed3,00526a9d4ebde463baee25f386963ddc,1,,Eu comprei 4 agaveas so veio uma,2018-08-17 00:00:00,2018-08-18 14:54:07
c3fa49a98647096955610c600ac33a76,003d9fc84ad902adf2265248b5ffe1a4,4,,,2018-08-28 00:00:00,2018-08-28 22:31:45
8cab44c7d78248859e75adce519294f1,010a35dc7fc3808a03d243d2fd8c6e35,5,,,2017-12-23 00:00:00,2017-12-24 20:10:06
e83a305c1c81d79366bb35844c94fdb9,01490a4bdacbafe6de009b317a0c8bf6,5,Excelente parceiro,Parceiro muito rápido e eficiente. Recomendo.,2018-06-22 00:00:00,2018-06-23 09:43:01
91048655e4128b6838c0086cf2daddab,002b430ff89b3a24c31a1170acbbedea,5,,ótimo produto,2017-06-30 00:00:00,2017-07-01 00:58:12
